record_id,record_type,entity_id,metric_id,category_id,value,unit,currency,scale,as_of_date,period_start,period_end,period_type,frequency,classification,source_type,source_name,page_table,provider,retrieved_date,book_of_record,return_method,gross_net,valuation_status,benchmark_id,method_id,quality_status,note,schema_version,entered_by,reviewed_by,review_status
REC-0332,check_result,DEMO-OPEB,CHK-06,TOTAL,WARN,status,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Checks,Market strip completeness (missing closes),workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0333,check_result,DEMO-OPEB,CHK-07,TOTAL,WARN,status,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Checks,Market strip freshness (proxies with data on final business ,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0334,check_result,DEMO-OPEB,CHK-08,TOTAL,PASS,status,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Checks,Benchmark return coverage = 12 months x 4 categories,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0335,check_result,DEMO-OPEB,CHK-09,TOTAL,PASS,status,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Checks,Public reference rows fully sourced (blank source/as-of cell,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0336,check_result,DEMO-OPEB,CHK-10,TOTAL,PASS,status,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Checks,Crosswalk item count (structured reference),workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0337,check_result,DEMO-OPEB,CHK-11,TOTAL,PASS,status,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Checks,QA control count (structured reference),workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0338,check_result,DEMO-OPEB,CHK-12,TOTAL,PASS,status,USD,1,2026-06-30,,,M,Monthly,calculated,workbook,Checks,Export record count matches expected,workbook formulas,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0339,policy_target,DEMO-OPEB,policy_min,GROWTH,0.35,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0340,policy_target,DEMO-OPEB,policy_target,GROWTH,0.45,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0341,policy_target,DEMO-OPEB,policy_max,GROWTH,0.55,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0342,policy_target,DEMO-OPEB,policy_halfstep,GROWTH,0.45,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0343,policy_target,DEMO-OPEB,policy_min,CREDIT,0.11,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0344,policy_target,DEMO-OPEB,policy_target,CREDIT,0.16,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0345,policy_target,DEMO-OPEB,policy_max,CREDIT,0.21,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0346,policy_target,DEMO-OPEB,policy_halfstep,CREDIT,0.17,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0347,policy_target,DEMO-OPEB,policy_min,RAIH,0.09,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0348,policy_target,DEMO-OPEB,policy_target,RAIH,0.13,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0349,policy_target,DEMO-OPEB,policy_max,RAIH,0.17,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0350,policy_target,DEMO-OPEB,policy_halfstep,RAIH,0.165,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0351,policy_target,DEMO-OPEB,policy_min,RRM,0.17,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0352,policy_target,DEMO-OPEB,policy_target,RRM,0.26,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0353,policy_target,DEMO-OPEB,policy_max,RRM,0.35,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0354,policy_target,DEMO-OPEB,policy_halfstep,RRM,0.215,%,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,,,ok,"Restated June 12, 2024; half-step effective 2024-07-01",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0355,benchmark_definition,DEMO-OPEB,benchmark_lag_months,GROWTH,0,1,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,BM-GROWTH,,ok,Custom Blend (PE component 3-mo lag),1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0356,benchmark_definition,DEMO-OPEB,benchmark_lag_months,CREDIT,1,1,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,BM-CREDIT,,ok,70% CS Leveraged Loans / 30% Bloomberg US Corp HY + 100 bps (1-mo lag),1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0357,benchmark_definition,DEMO-OPEB,benchmark_lag_months,RAIH,0,1,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,BM-RAIH,,ok,Custom Blend (RE/Infra components 3-mo lag; NR unlagged),1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0358,benchmark_definition,DEMO-OPEB,benchmark_lag_months,RRM,0,1,USD,1,2026-06-30,,,,Ad Hoc,reported_public,public_report,IPS-OPEB.pdf,"Table 1-2, printed pp. 21-22",LACERA IPS,2026-08-04,n/a,n/a,n/a,final,BM-RRM,,ok,Custom Blend,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0359,tolerance_definition,DEMO-OPEB,nav_total,,0.5,$mm,USD,mm,2026-06-30,,,,Ad Hoc,synthetic,workbook,Recon_Policy,tolerance-as-data,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,"custodian vs internal book, total fund NAV ($mm absolute)",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0360,tolerance_definition,DEMO-OPEB,emv_category,,0.3,$mm,USD,mm,2026-06-30,,,,Ad Hoc,synthetic,workbook,Recon_Policy,tolerance-as-data,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,"custodian vs internal book, category EMV ($mm absolute)",1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0361,recon_value,DEMO-OPEB,nav_total,TOTAL,1063.3553,$mm,USD,mm,2026-06-30,,,,Ad Hoc,synthetic,workbook,internal_book,reconciliation input,synthetic generator,2026-08-04,IBOR,n/a,n/a,final,,,ok,synthetic demo pair; custodian remains the book of record,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0362,recon_value,DEMO-OPEB,nav_total,TOTAL,1063.5653,$mm,USD,mm,2026-06-30,,,,Ad Hoc,synthetic,workbook,custodian_feed,reconciliation input,synthetic generator,2026-08-04,ABOR,n/a,n/a,final,,,ok,synthetic demo pair; custodian remains the book of record,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0363,recon_value,DEMO-OPEB,emv_category,CREDIT,180.9993,$mm,USD,mm,2026-06-30,,,,Ad Hoc,synthetic,workbook,internal_book,reconciliation input,synthetic generator,2026-08-04,IBOR,n/a,n/a,final,,,ok,synthetic demo pair; custodian remains the book of record,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0364,recon_value,DEMO-OPEB,emv_category,CREDIT,180.3493,$mm,USD,mm,2026-06-30,,,,Ad Hoc,synthetic,workbook,custodian_feed,reconciliation input,synthetic generator,2026-08-04,ABOR,n/a,n/a,final,,,ok,synthetic demo pair; custodian remains the book of record,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0365,pm_commitment,DEMO-OPEB,commitment_total,PM-FUND-A,150,$mm,USD,mm,2026-06-30,,,,Quarterly,synthetic,workbook,PM_Monitoring,capital account,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0366,pm_commitment,DEMO-OPEB,called_itd,PM-FUND-A,120,$mm,USD,mm,2026-06-30,,,,Quarterly,synthetic,workbook,PM_Monitoring,capital account,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0367,pm_capital_account,DEMO-OPEB,distributed_itd,PM-FUND-A,95,$mm,USD,mm,2026-06-30,,,,Quarterly,synthetic,workbook,PM_Monitoring,capital account,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0368,pm_capital_account,DEMO-OPEB,nav,PM-FUND-A,88,$mm,USD,mm,2026-06-30,,,,Quarterly,synthetic,workbook,PM_Monitoring,capital account,synthetic generator,2026-08-04,n/a,n/a,n/a,lagged,,,ok,valuation as of 2026-03-31 (one-quarter lag),1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0369,pm_commitment,DEMO-OPEB,commitment_total,PM-FUND-B,100,$mm,USD,mm,2026-06-30,,,,Quarterly,synthetic,workbook,PM_Monitoring,capital account,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0370,pm_commitment,DEMO-OPEB,called_itd,PM-FUND-B,62.5,$mm,USD,mm,2026-06-30,,,,Quarterly,synthetic,workbook,PM_Monitoring,capital account,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0371,pm_capital_account,DEMO-OPEB,distributed_itd,PM-FUND-B,18,$mm,USD,mm,2026-06-30,,,,Quarterly,synthetic,workbook,PM_Monitoring,capital account,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0372,pm_capital_account,DEMO-OPEB,nav,PM-FUND-B,71.3,$mm,USD,mm,2026-06-30,,,,Quarterly,synthetic,workbook,PM_Monitoring,capital account,synthetic generator,2026-08-04,n/a,n/a,n/a,lagged,,,ok,valuation as of 2026-03-31 (one-quarter lag),1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0373,pm_commitment,DEMO-OPEB,commitment_total,PM-FUND-C,75,$mm,USD,mm,2026-06-30,,,,Quarterly,synthetic,workbook,PM_Monitoring,capital account,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0374,pm_commitment,DEMO-OPEB,called_itd,PM-FUND-C,20,$mm,USD,mm,2026-06-30,,,,Quarterly,synthetic,workbook,PM_Monitoring,capital account,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0375,pm_capital_account,DEMO-OPEB,distributed_itd,PM-FUND-C,0,$mm,USD,mm,2026-06-30,,,,Quarterly,synthetic,workbook,PM_Monitoring,capital account,synthetic generator,2026-08-04,n/a,n/a,n/a,final,,,ok,,1.3.0,PA-ANALYST-1,PA-LEAD-1,published
REC-0376,pm_capital_account,DEMO-OPEB,nav,PM-FUND-C,21.1,$mm,USD,mm,2026-06-30,,,,Quarterly,synthetic,workbook,PM_Monitoring,capital account,synthetic generator,2026-08-04,n/a,n/a,n/a,lagged,,,ok,valuation as of 2026-03-31 (one-quarter lag),1.3.0,PA-ANALYST-1,PA-LEAD-1,published
